FID,Rowid_,GREEN_2011,X,Y,GREEN_2012,RASTERVALU
1115, ,0,635100.000000000000000,4331490.000000000000000,-0.013156398199500,2
1116, ,0,635130.000000000000000,4331490.000000000000000,-0.017242508009100,2
1117, ,0,635160.000000000000000,4331490.000000000000000,-0.006592457182700,2
1118, ,0,635190.000000000000000,4331490.000000000000000,0.001384845934810,2
1119, ,0,635220.000000000000000,4331490.000000000000000,0.000446910038590,2
1120, ,0,635250.000000000000000,4331490.000000000000000,0.006227294914420,2
1121, ,0,635280.000000000000000,4331490.000000000000000,0.001693274825810,2
1122, ,0,635310.000000000000000,4331490.000000000000000,0.000740811228752,2
1123, ,0,635340.000000000000000,4331490.000000000000000,-0.003315264359120,2
1124, ,0,635370.000000000000000,4331490.000000000000000,-0.011059748008800,2
1125, ,0,635400.000000000000000,4331490.000000000000000,-0.014721641317000,2
1126, ,0,635430.000000000000000,4331490.000000000000000,-0.029419455677300,1
1127, ,0,635460.000000000000000,4331490.000000000000000,-0.036841295659500,1
1128, ,0,635490.000000000000000,4331490.000000000000000,-0.024540649727000,1
1129, ,0,635520.000000000000000,4331490.000000000000000,-0.011803754605400,2
1130, ,0,635550.000000000000000,4331490.000000000000000,-0.018644541502000,2
1131, ,0,635580.000000000000000,4331490.000000000000000,-0.012722727842600,2
1132, ,0,635610.000000000000000,4331490.000000000000000,-0.002209026366470,2
1133, ,0,635640.000000000000000,4331490.000000000000000,-0.008002044633030,2
1134, ,0,635670.000000000000000,4331490.000000000000000,-0.013344937935500,2
1135, ,0,635700.000000000000000,4331490.000000000000000,-0.006886672228580,2
1136, ,0,635730.000000000000000,4331490.000000000000000,-0.010270213708300,2
1137, ,0,635760.000000000000000,4331490.000000000000000,-0.010029131546600,2
1138, ,0,635790.000000000000000,4331490.000000000000000,-0.022073250263900,1
1139, ,0,635820.000000000000000,4331490.000000000000000,-0.023851029574900,1
1140, ,0,635850.000000000000000,4331490.000000000000000,-0.014783323742400,2
1141, ,0,635880.000000000000000,4331490.000000000000000,-0.003936849534510,2
1142, ,0,635910.000000000000000,4331490.000000000000000,-0.008719829842450,2
1143, ,0,635940.000000000000000,4331490.000000000000000,-0.016007542610200,2
1144, ,0,635970.000000000000000,4331490.000000000000000,-0.016730353236200,2
1145, ,0,636000.000000000000000,4331490.000000000000000,-0.013625230640200,2
1146, ,0,636030.000000000000000,4331490.000000000000000,-0.019701672717900,2
1147, ,0,636060.000000000000000,4331490.000000000000000,-0.022509770467900,1
1148, ,0,636090.000000000000000,4331490.000000000000000,-0.011710119433700,2
1149, ,0,634020.000000000000000,4331460.000000000000000,-0.037795051932300,1
1150, ,0,634050.000000000000000,4331460.000000000000000,-0.017076093703500,2
1151, ,0,634080.000000000000000,4331460.000000000000000,-0.013250365853300,2
1152, ,0,634110.000000000000000,4331460.000000000000000,-0.011245760135400,2
1153, ,0,634140.000000000000000,4331460.000000000000000,-0.016672795638400,2
1154, ,0,634170.000000000000000,4331460.000000000000000,-0.026492720469800,1
1155, ,0,634200.000000000000000,4331460.000000000000000,-0.033571667969200,1
1156, ,0,634230.000000000000000,4331460.000000000000000,-0.035652823746200,1
1157, ,0,634260.000000000000000,4331460.000000000000000,-0.040051780641100,1
1158, ,0,634290.000000000000000,4331460.000000000000000,-0.041650518775000,1
1159, ,0,634320.000000000000000,4331460.000000000000000,-0.041516400873700,1
1160, ,0,634350.000000000000000,4331460.000000000000000,-0.042239218950300,1
1161, ,0,634380.000000000000000,4331460.000000000000000,-0.042482178658200,1
1162, ,0,634410.000000000000000,4331460.000000000000000,-0.038697540760000,1
1163, ,0,634440.000000000000000,4331460.000000000000000,-0.035678770393100,1
1164, ,0,634470.000000000000000,4331460.000000000000000,-0.033125013113000,1
1165, ,0,634500.000000000000000,4331460.000000000000000,-0.026779005304000,1
1166, ,0,634530.000000000000000,4331460.000000000000000,-0.019394502043700,2
1167, ,0,634560.000000000000000,4331460.000000000000000,-0.019001958891700,2
1168, ,0,634590.000000000000000,4331460.000000000000000,-0.027999132871600,1
1169, ,0,634620.000000000000000,4331460.000000000000000,-0.038383752107600,1
1170, ,0,634650.000000000000000,4331460.000000000000000,-0.033963605761500,1
1171, ,0,634680.000000000000000,4331460.000000000000000,-0.034948363900200,1
1172, ,0,634710.000000000000000,4331460.000000000000000,-0.034205637872200,1
1173, ,0,634740.000000000000000,4331460.000000000000000,-0.022135565057400,1
1174, ,0,634770.000000000000000,4331460.000000000000000,-0.020732611417800,1
1175, ,0,634800.000000000000000,4331460.000000000000000,0.008980339393020,2
1176, ,0,634830.000000000000000,4331460.000000000000000,0.017837051302200,2
1177, ,0,634860.000000000000000,4331460.000000000000000,0.008930046111340,2
1178, ,0,634890.000000000000000,4331460.000000000000000,0.004138534888630,2
1179, ,0,634920.000000000000000,4331460.000000000000000,0.006626499816780,2
1180, ,0,634950.000000000000000,4331460.000000000000000,0.000999531708658,2
1181, ,0,634980.000000000000000,4331460.000000000000000,-0.015128144063100,2
1182, ,0,635010.000000000000000,4331460.000000000000000,-0.022469907999000,1
1183, ,0,635040.000000000000000,4331460.000000000000000,-0.027595791965700,1
1184, ,0,635070.000000000000000,4331460.000000000000000,-0.031903959810700,1
1185, ,0,635100.000000000000000,4331460.000000000000000,-0.023835858330100,1
1186, ,0,635130.000000000000000,4331460.000000000000000,-0.022124497219900,1
1187, ,0,635160.000000000000000,4331460.000000000000000,-0.019520089030300,2
1188, ,0,635190.000000000000000,4331460.000000000000000,-0.021920751780300,1
1189, ,0,635220.000000000000000,4331460.000000000000000,-0.006428607739510,2
1190, ,0,635250.000000000000000,4331460.000000000000000,0.004795541986820,2
1191, ,0,635280.000000000000000,4331460.000000000000000,0.008952492848040,2
1192, ,0,635310.000000000000000,4331460.000000000000000,0.008366006426510,2
1193, ,0,635340.000000000000000,4331460.000000000000000,0.001334527507420,2
1194, ,0,635370.000000000000000,4331460.000000000000000,0.000992907211185,2
1195, ,0,635400.000000000000000,4331460.000000000000000,-0.006468159146610,2
1196, ,0,635430.000000000000000,4331460.000000000000000,-0.028562521562000,1
1197, ,0,635460.000000000000000,4331460.000000000000000,-0.034116093069300,1
1198, ,0,635490.000000000000000,4331460.000000000000000,-0.022694859653700,1
1199, ,0,635520.000000000000000,4331460.000000000000000,-0.022741043940200,1
1200, ,0,635550.000000000000000,4331460.000000000000000,-0.025376420468100,1
1201, ,0,635580.000000000000000,4331460.000000000000000,-0.012703731656100,2
1202, ,0,635610.000000000000000,4331460.000000000000000,-0.007809720002120,2
1203, ,0,635640.000000000000000,4331460.000000000000000,-0.015867067500900,2
1204, ,0,635670.000000000000000,4331460.000000000000000,-0.004010251723230,2
1205, ,0,635700.000000000000000,4331460.000000000000000,-0.000318622216582,2
1206, ,0,635730.000000000000000,4331460.000000000000000,-0.002552878111600,2
1207, ,0,635760.000000000000000,4331460.000000000000000,-0.005161059089000,2
1208, ,0,635790.000000000000000,4331460.000000000000000,-0.002493428066370,2
1209, ,0,635820.000000000000000,4331460.000000000000000,0.000492114573717,2
1210, ,0,635850.000000000000000,4331460.000000000000000,0.002980077639220,2
1211, ,0,635880.000000000000000,4331460.000000000000000,0.001973181962970,2
1212, ,0,635910.000000000000000,4331460.000000000000000,-0.006849652156230,2
1213, ,0,635940.000000000000000,4331460.000000000000000,-0.005305930040780,2
1214, ,0,635970.000000000000000,4331460.000000000000000,-0.002825563773510,2
1215, ,0,636000.000000000000000,4331460.000000000000000,-0.014822862111000,2
1216, ,0,636030.000000000000000,4331460.000000000000000,-0.012581001967200,2
1217, ,0,636060.000000000000000,4331460.000000000000000,-0.011818964034300,2
1218, ,0,636090.000000000000000,4331460.000000000000000,-0.014219635166200,2
1219, ,0,634020.000000000000000,4331430.000000000000000,-0.030021751299500,1
1220, ,0,634050.000000000000000,4331430.000000000000000,-0.009179457090800,2
1221, ,0,634080.000000000000000,4331430.000000000000000,-0.009503051638600,2
1222, ,0,634110.000000000000000,4331430.000000000000000,-0.012131487019400,2
1223, ,0,634140.000000000000000,4331430.000000000000000,-0.015168609097600,2
1224, ,0,634170.000000000000000,4331430.000000000000000,-0.028833944350500,1
1225, ,0,634200.000000000000000,4331430.000000000000000,-0.030828732997200,1
1226, ,0,634230.000000000000000,4331430.000000000000000,-0.034112907946100,1
1227, ,0,634260.000000000000000,4331430.000000000000000,-0.033179111778700,1
1228, ,0,634290.000000000000000,4331430.000000000000000,-0.039115726947800,1
1229, ,0,634320.000000000000000,4331430.000000000000000,-0.043470069766000,1
1230, ,0,634350.000000000000000,4331430.000000000000000,-0.038166396319900,1
1231, ,0,634380.000000000000000,4331430.000000000000000,-0.040187776088700,1
1232, ,0,634410.000000000000000,4331430.000000000000000,-0.039129048585900,1
1233, ,0,634440.000000000000000,4331430.000000000000000,-0.041415147483300,1
1234, ,0,634470.000000000000000,4331430.000000000000000,-0.039093606174000,1
1235, ,0,634500.000000000000000,4331430.000000000000000,-0.039655733853600,1
1236, ,0,634530.000000000000000,4331430.000000000000000,-0.038217335939400,1
1237, ,0,634560.000000000000000,4331430.000000000000000,-0.028090521693200,1
1238, ,0,634590.000000000000000,4331430.000000000000000,-0.028333485126500,1
1239, ,0,634620.000000000000000,4331430.000000000000000,-0.034399203956100,1
1240, ,0,634650.000000000000000,4331430.000000000000000,-0.035794541239700,1
1241, ,0,634680.000000000000000,4331430.000000000000000,-0.038348309695700,1
1242, ,0,634710.000000000000000,4331430.000000000000000,-0.038434676826000,1
1243, ,0,634740.000000000000000,4331430.000000000000000,-0.028849411755800,1
1244, ,0,634770.000000000000000,4331430.000000000000000,-0.028884859755600,1
1245, ,0,634800.000000000000000,4331430.000000000000000,-0.002746163867410,2
1246, ,0,634830.000000000000000,4331430.000000000000000,-0.000619758851826,2
1247, ,0,634860.000000000000000,4331430.000000000000000,0.007172144018110,2
1248, ,0,634890.000000000000000,4331430.000000000000000,-0.002592101693150,2
1249, ,0,634920.000000000000000,4331430.000000000000000,0.001719211228190,2
1250, ,0,634950.000000000000000,4331430.000000000000000,-0.010111992247400,2
1251, ,0,634980.000000000000000,4331430.000000000000000,-0.025830645114200,1
1252, ,0,635010.000000000000000,4331430.000000000000000,-0.035333629697600,1
1253, ,0,635040.000000000000000,4331430.000000000000000,-0.039357721805600,1
1254, ,0,635070.000000000000000,4331430.000000000000000,-0.042466364800900,1
1255, ,0,635100.000000000000000,4331430.000000000000000,-0.039204627275500,1
1256, ,0,635130.000000000000000,4331430.000000000000000,-0.028877584263700,1
1257, ,0,635160.000000000000000,4331430.000000000000000,-0.026865376159500,1
1258, ,0,635190.000000000000000,4331430.000000000000000,-0.033240787684900,1
1259, ,0,635220.000000000000000,4331430.000000000000000,-0.027763765305300,1
1260, ,0,635250.000000000000000,4331430.000000000000000,-0.012527547776700,2
1261, ,0,635280.000000000000000,4331430.000000000000000,0.001188705675300,2
1262, ,0,635310.000000000000000,4331430.000000000000000,-0.001027196645740,2
1263, ,0,635340.000000000000000,4331430.000000000000000,-0.007177047897130,2
1264, ,0,635370.000000000000000,4331430.000000000000000,0.009025549516080,2
1265, ,0,635400.000000000000000,4331430.000000000000000,0.010114690288900,2
1266, ,0,635430.000000000000000,4331430.000000000000000,-0.010817438364000,2
1267, ,0,635460.000000000000000,4331430.000000000000000,-0.021482340991500,1
1268, ,0,635490.000000000000000,4331430.000000000000000,-0.011024313047500,2
1269, ,0,635520.000000000000000,4331430.000000000000000,-0.003129871562120,2
1270, ,0,635550.000000000000000,4331430.000000000000000,-0.019201559945900,2
1271, ,0,635580.000000000000000,4331430.000000000000000,-0.022251343354600,1
1272, ,0,635610.000000000000000,4331430.000000000000000,0.000516820698977,2
1273, ,0,635640.000000000000000,4331430.000000000000000,-0.007177983410660,2
1274, ,0,635670.000000000000000,4331430.000000000000000,-0.007972327992320,2
1275, ,0,635700.000000000000000,4331430.000000000000000,-0.008249105885630,2
1276, ,0,635730.000000000000000,4331430.000000000000000,-0.017910916358200,2
1277, ,0,635760.000000000000000,4331430.000000000000000,-0.007922353222970,2
1278, ,0,635790.000000000000000,4331430.000000000000000,-0.003741381689910,2
1279, ,0,635820.000000000000000,4331430.000000000000000,-0.012241262942600,2
1280, ,0,635850.000000000000000,4331430.000000000000000,-0.011070526205000,2
1281, ,0,635880.000000000000000,4331430.000000000000000,-0.000659330748022,2
1282, ,0,635910.000000000000000,4331430.000000000000000,-0.003190344199540,2
1283, ,0,635940.000000000000000,4331430.000000000000000,-0.013499030843400,2
1284, ,0,635970.000000000000000,4331430.000000000000000,-0.016112254932500,2
1285, ,0,636000.000000000000000,4331430.000000000000000,-0.006576970219610,2
1286, ,0,636030.000000000000000,4331430.000000000000000,-0.006358693353830,2
1287, ,0,636060.000000000000000,4331430.000000000000000,-0.004772596992550,2
1288, ,0,636090.000000000000000,4331430.000000000000000,-0.009326871484520,2
1289, ,0,634020.000000000000000,4331400.000000000000000,-0.027893785387300,1
1290, ,0,634050.000000000000000,4331400.000000000000000,-0.002569977194070,2
1291, ,0,634080.000000000000000,4331400.000000000000000,0.004392243921760,2
1292, ,0,634110.000000000000000,4331400.000000000000000,-0.000958248972893,2
1293, ,0,634140.000000000000000,4331400.000000000000000,-0.013225663453300,2
1294, ,0,634170.000000000000000,4331400.000000000000000,-0.022419003769800,1
1295, ,0,634200.000000000000000,4331400.000000000000000,-0.021570587530700,1
1296, ,0,634230.000000000000000,4331400.000000000000000,-0.031852722168000,1
1297, ,0,634260.000000000000000,4331400.000000000000000,-0.032382890582100,1
1298, ,0,634290.000000000000000,4331400.000000000000000,-0.031028643250500,1
1299, ,0,634320.000000000000000,4331400.000000000000000,-0.032382890582100,1
1300, ,0,634350.000000000000000,4331400.000000000000000,-0.036171615123700,1
1301, ,0,634380.000000000000000,4331400.000000000000000,-0.038979709148400,1
1302, ,0,634410.000000000000000,4331400.000000000000000,-0.037770710885500,1
1303, ,0,634440.000000000000000,4331400.000000000000000,-0.038293886929700,1
1304, ,0,634470.000000000000000,4331400.000000000000000,-0.040479786694100,1
1305, ,0,634500.000000000000000,4331400.000000000000000,-0.034572880715100,1
1306, ,0,634530.000000000000000,4331400.000000000000000,-0.033345147967300,1
1307, ,0,634560.000000000000000,4331400.000000000000000,-0.027613807469600,1
1308, ,0,634590.000000000000000,4331400.000000000000000,-0.023698559030900,1
1309, ,0,634620.000000000000000,4331400.000000000000000,-0.029444769024800,1
1310, ,0,634650.000000000000000,4331400.000000000000000,-0.031283315271100,1
1311, ,0,634680.000000000000000,4331400.000000000000000,-0.032557509839500,1
1312, ,0,634710.000000000000000,4331400.000000000000000,-0.035111270844900,1
1313, ,0,634740.000000000000000,4331400.000000000000000,-0.034636437892900,1
1314, ,0,634770.000000000000000,4331400.000000000000000,-0.031275711953600,1
1315, ,0,634800.000000000000000,4331400.000000000000000,-0.019303122535300,2
1316, ,0,634830.000000000000000,4331400.000000000000000,-0.011743021197600,2
1317, ,0,634860.000000000000000,4331400.000000000000000,-0.001201218925420,2
1318, ,0,634890.000000000000000,4331400.000000000000000,-0.010453641414600,2
