OBJECTID,weimer_dis7,X,Y,srtm_weimer_clip_ProjectRast11
448,361,635040.000000000000000,4331970.000000000000000,0.000000000000000
449,360,635070.000000000000000,4331970.000000000000000,0.000000000000000
450,361,635100.000000000000000,4331970.000000000000000,0.000000000000000
451,365,635130.000000000000000,4331970.000000000000000,0.000000000000000
452,371,635160.000000000000000,4331970.000000000000000,0.000000000000000
453,379,635190.000000000000000,4331970.000000000000000,0.000000000000000
454,390,635220.000000000000000,4331970.000000000000000,0.000000000000000
455,402,635250.000000000000000,4331970.000000000000000,0.000000000000000
456,417,635280.000000000000000,4331970.000000000000000,0.000000000000000
457,430,635310.000000000000000,4331970.000000000000000,0.000000000000000
458,443,635340.000000000000000,4331970.000000000000000,0.000000000000000
459,458,635370.000000000000000,4331970.000000000000000,0.000000000000000
460,474,635400.000000000000000,4331970.000000000000000,0.000000000000000
461,492,635430.000000000000000,4331970.000000000000000,0.000000000000000
462,510,635460.000000000000000,4331970.000000000000000,0.000000000000000
463,525,635490.000000000000000,4331970.000000000000000,0.000000000000000
464,541,635520.000000000000000,4331970.000000000000000,0.000000000000000
465,558,635550.000000000000000,4331970.000000000000000,0.000000000000000
466,576,635580.000000000000000,4331970.000000000000000,0.000000000000000
467,591,635610.000000000000000,4331970.000000000000000,0.000000000000000
468,604,635640.000000000000000,4331970.000000000000000,0.000000000000000
469,618,635670.000000000000000,4331970.000000000000000,0.000000000000000
470,633,635700.000000000000000,4331970.000000000000000,0.000000000000000
471,649,635730.000000000000000,4331970.000000000000000,0.000000000000000
472,666,635760.000000000000000,4331970.000000000000000,0.000000000000000
473,684,635790.000000000000000,4331970.000000000000000,0.000000000000000
474,703,635820.000000000000000,4331970.000000000000000,0.000000000000000
475,722,635850.000000000000000,4331970.000000000000000,0.000000000000000
476,743,635880.000000000000000,4331970.000000000000000,0.000000000000000
477,764,635910.000000000000000,4331970.000000000000000,0.000000000000000
478,785,635940.000000000000000,4331970.000000000000000,0.000000000000000
479,806,635970.000000000000000,4331970.000000000000000,0.000000000000000
480,828,636000.000000000000000,4331970.000000000000000,0.000000000000000
481,849,636030.000000000000000,4331970.000000000000000,0.000000000000000
482,870,636060.000000000000000,4331970.000000000000000,0.000000000000000
483,891,636090.000000000000000,4331970.000000000000000,0.000000000000000
484,912,636120.000000000000000,4331970.000000000000000,0.000000000000000
485,933,636150.000000000000000,4331970.000000000000000,0.000000000000000
486,955,636180.000000000000000,4331970.000000000000000,0.000000000000000
487,977,636210.000000000000000,4331970.000000000000000,0.000000000000000
488,999,636240.000000000000000,4331970.000000000000000,0.000000000000000
489,1022,636270.000000000000000,4331970.000000000000000,0.000000000000000
490,1045,636300.000000000000000,4331970.000000000000000,0.000000000000000
491,1068,636330.000000000000000,4331970.000000000000000,0.000000000000000
492,1092,636360.000000000000000,4331970.000000000000000,0.000000000000000
493,313,633930.000000000000000,4331940.000000000000000,0.000000000000000
494,285,633960.000000000000000,4331940.000000000000000,968.000000000000000
495,256,633990.000000000000000,4331940.000000000000000,966.000000000000000
496,228,634020.000000000000000,4331940.000000000000000,963.000000000000000
497,201,634050.000000000000000,4331940.000000000000000,962.000000000000000
498,175,634080.000000000000000,4331940.000000000000000,964.000000000000000
499,150,634110.000000000000000,4331940.000000000000000,966.000000000000000
500,124,634140.000000000000000,4331940.000000000000000,966.000000000000000
501,95,634170.000000000000000,4331940.000000000000000,965.000000000000000
502,67,634200.000000000000000,4331940.000000000000000,963.000000000000000
503,42,634230.000000000000000,4331940.000000000000000,962.000000000000000
504,30,634260.000000000000000,4331940.000000000000000,961.000000000000000
505,30,634290.000000000000000,4331940.000000000000000,960.000000000000000
506,30,634320.000000000000000,4331940.000000000000000,963.000000000000000
507,0,634350.000000000000000,4331940.000000000000000,965.000000000000000
508,0,634380.000000000000000,4331940.000000000000000,965.000000000000000
509,30,634410.000000000000000,4331940.000000000000000,967.000000000000000
510,42,634440.000000000000000,4331940.000000000000000,969.000000000000000
511,67,634470.000000000000000,4331940.000000000000000,971.000000000000000
512,85,634500.000000000000000,4331940.000000000000000,976.000000000000000
513,108,634530.000000000000000,4331940.000000000000000,979.000000000000000
514,134,634560.000000000000000,4331940.000000000000000,981.000000000000000
515,162,634590.000000000000000,4331940.000000000000000,982.000000000000000
516,180,634620.000000000000000,4331940.000000000000000,984.000000000000000
517,182,634650.000000000000000,4331940.000000000000000,985.000000000000000
518,190,634680.000000000000000,4331940.000000000000000,986.000000000000000
519,201,634710.000000000000000,4331940.000000000000000,988.000000000000000
520,216,634740.000000000000000,4331940.000000000000000,988.000000000000000
521,234,634770.000000000000000,4331940.000000000000000,989.000000000000000
522,255,634800.000000000000000,4331940.000000000000000,991.000000000000000
523,277,634830.000000000000000,4331940.000000000000000,992.000000000000000
524,297,634860.000000000000000,4331940.000000000000000,992.000000000000000
525,319,634890.000000000000000,4331940.000000000000000,992.000000000000000
526,339,634920.000000000000000,4331940.000000000000000,994.000000000000000
527,351,634950.000000000000000,4331940.000000000000000,998.000000000000000
528,342,634980.000000000000000,4331940.000000000000000,1000.000000000000000
529,335,635010.000000000000000,4331940.000000000000000,1002.000000000000000
530,331,635040.000000000000000,4331940.000000000000000,0.000000000000000
531,330,635070.000000000000000,4331940.000000000000000,0.000000000000000
532,331,635100.000000000000000,4331940.000000000000000,0.000000000000000
533,335,635130.000000000000000,4331940.000000000000000,0.000000000000000
534,342,635160.000000000000000,4331940.000000000000000,0.000000000000000
535,351,635190.000000000000000,4331940.000000000000000,0.000000000000000
536,362,635220.000000000000000,4331940.000000000000000,0.000000000000000
537,376,635250.000000000000000,4331940.000000000000000,0.000000000000000
538,390,635280.000000000000000,4331940.000000000000000,0.000000000000000
539,402,635310.000000000000000,4331940.000000000000000,0.000000000000000
540,417,635340.000000000000000,4331940.000000000000000,0.000000000000000
541,433,635370.000000000000000,4331940.000000000000000,0.000000000000000
542,450,635400.000000000000000,4331940.000000000000000,0.000000000000000
543,469,635430.000000000000000,4331940.000000000000000,0.000000000000000
544,484,635460.000000000000000,4331940.000000000000000,0.000000000000000
545,499,635490.000000000000000,4331940.000000000000000,0.000000000000000
546,516,635520.000000000000000,4331940.000000000000000,0.000000000000000
547,534,635550.000000000000000,4331940.000000000000000,0.000000000000000
548,551,635580.000000000000000,4331940.000000000000000,0.000000000000000
549,564,635610.000000000000000,4331940.000000000000000,0.000000000000000
550,577,635640.000000000000000,4331940.000000000000000,0.000000000000000
551,592,635670.000000000000000,4331940.000000000000000,0.000000000000000
552,607,635700.000000000000000,4331940.000000000000000,0.000000000000000
553,624,635730.000000000000000,4331940.000000000000000,0.000000000000000
554,642,635760.000000000000000,4331940.000000000000000,0.000000000000000
555,661,635790.000000000000000,4331940.000000000000000,0.000000000000000
556,680,635820.000000000000000,4331940.000000000000000,0.000000000000000
557,700,635850.000000000000000,4331940.000000000000000,0.000000000000000
558,721,635880.000000000000000,4331940.000000000000000,0.000000000000000
559,743,635910.000000000000000,4331940.000000000000000,0.000000000000000
560,764,635940.000000000000000,4331940.000000000000000,0.000000000000000
561,785,635970.000000000000000,4331940.000000000000000,0.000000000000000
562,806,636000.000000000000000,4331940.000000000000000,0.000000000000000
563,828,636030.000000000000000,4331940.000000000000000,0.000000000000000
564,849,636060.000000000000000,4331940.000000000000000,0.000000000000000
565,870,636090.000000000000000,4331940.000000000000000,0.000000000000000
566,891,636120.000000000000000,4331940.000000000000000,0.000000000000000
567,912,636150.000000000000000,4331940.000000000000000,0.000000000000000
568,934,636180.000000000000000,4331940.000000000000000,0.000000000000000
569,957,636210.000000000000000,4331940.000000000000000,0.000000000000000
570,979,636240.000000000000000,4331940.000000000000000,0.000000000000000
571,1003,636270.000000000000000,4331940.000000000000000,0.000000000000000
572,1026,636300.000000000000000,4331940.000000000000000,0.000000000000000
573,1050,636330.000000000000000,4331940.000000000000000,0.000000000000000
574,1074,636360.000000000000000,4331940.000000000000000,0.000000000000000
575,323,633930.000000000000000,4331910.000000000000000,0.000000000000000
576,295,633960.000000000000000,4331910.000000000000000,970.000000000000000
577,268,633990.000000000000000,4331910.000000000000000,967.000000000000000
578,242,634020.000000000000000,4331910.000000000000000,964.000000000000000
579,216,634050.000000000000000,4331910.000000000000000,964.000000000000000
580,190,634080.000000000000000,4331910.000000000000000,966.000000000000000
581,162,634110.000000000000000,4331910.000000000000000,968.000000000000000
582,134,634140.000000000000000,4331910.000000000000000,968.000000000000000
583,108,634170.000000000000000,4331910.000000000000000,967.000000000000000
584,85,634200.000000000000000,4331910.000000000000000,967.000000000000000
585,67,634230.000000000000000,4331910.000000000000000,965.000000000000000
586,60,634260.000000000000000,4331910.000000000000000,965.000000000000000
587,60,634290.000000000000000,4331910.000000000000000,964.000000000000000
588,42,634320.000000000000000,4331910.000000000000000,965.000000000000000
589,30,634350.000000000000000,4331910.000000000000000,966.000000000000000
590,0,634380.000000000000000,4331910.000000000000000,966.000000000000000
591,0,634410.000000000000000,4331910.000000000000000,965.000000000000000
592,30,634440.000000000000000,4331910.000000000000000,967.000000000000000
593,42,634470.000000000000000,4331910.000000000000000,970.000000000000000
594,67,634500.000000000000000,4331910.000000000000000,972.000000000000000
595,95,634530.000000000000000,4331910.000000000000000,975.000000000000000
596,124,634560.000000000000000,4331910.000000000000000,976.000000000000000
597,150,634590.000000000000000,4331910.000000000000000,978.000000000000000
598,150,634620.000000000000000,4331910.000000000000000,981.000000000000000
599,153,634650.000000000000000,4331910.000000000000000,985.000000000000000
600,162,634680.000000000000000,4331910.000000000000000,986.000000000000000
601,175,634710.000000000000000,4331910.000000000000000,987.000000000000000
602,192,634740.000000000000000,4331910.000000000000000,987.000000000000000
603,212,634770.000000000000000,4331910.000000000000000,989.000000000000000
604,234,634800.000000000000000,4331910.000000000000000,990.000000000000000
605,255,634830.000000000000000,4331910.000000000000000,993.000000000000000
606,277,634860.000000000000000,4331910.000000000000000,993.000000000000000
607,297,634890.000000000000000,4331910.000000000000000,993.000000000000000
608,319,634920.000000000000000,4331910.000000000000000,994.000000000000000
609,323,634950.000000000000000,4331910.000000000000000,997.000000000000000
610,313,634980.000000000000000,4331910.000000000000000,1000.000000000000000
611,306,635010.000000000000000,4331910.000000000000000,1002.000000000000000
612,301,635040.000000000000000,4331910.000000000000000,1003.000000000000000
