Rowid_,WEIMER_DIS7,X,Y,WEIMER_DIS7_1
,430,635310.000000000000000,4331970.000000000000000,429.534637451171870
,443,635340.000000000000000,4331970.000000000000000,442.944702148437500
,458,635370.000000000000000,4331970.000000000000000,457.930114746093750
,474,635400.000000000000000,4331970.000000000000000,474.341644287109370
,492,635430.000000000000000,4331970.000000000000000,492.036590576171870
,510,635460.000000000000000,4331970.000000000000000,510.000000000000000
,525,635490.000000000000000,4331970.000000000000000,524.785644531250000
,541,635520.000000000000000,4331970.000000000000000,540.832702636718750
,558,635550.000000000000000,4331970.000000000000000,558.032287597656250
,576,635580.000000000000000,4331970.000000000000000,576.281188964843750
,591,635610.000000000000000,4331970.000000000000000,590.931457519531250
,604,635640.000000000000000,4331970.000000000000000,603.738342285156250
,618,635670.000000000000000,4331970.000000000000000,617.737792968750000
,633,635700.000000000000000,4331970.000000000000000,632.850708007812500
,649,635730.000000000000000,4331970.000000000000000,648.999206542968750
,666,635760.000000000000000,4331970.000000000000000,666.108093261718750
,684,635790.000000000000000,4331970.000000000000000,684.105224609375000
,703,635820.000000000000000,4331970.000000000000000,702.922485351562500
,722,635850.000000000000000,4331970.000000000000000,722.495666503906250
,743,635880.000000000000000,4331970.000000000000000,742.765075683593750
,764,635910.000000000000000,4331970.000000000000000,763.675354003906250
,785,635940.000000000000000,4331970.000000000000000,785.175109863281250
,806,635970.000000000000000,4331970.000000000000000,806.101745605468750
,828,636000.000000000000000,4331970.000000000000000,827.586853027343750
,849,636030.000000000000000,4331970.000000000000000,848.528137207031250
,870,636060.000000000000000,4331970.000000000000000,870.000000000000000
,891,636090.000000000000000,4331970.000000000000000,890.954528808593750
,912,636120.000000000000000,4331970.000000000000000,912.414367675781250
,933,636150.000000000000000,4331970.000000000000000,933.380981445312500
,955,636180.000000000000000,4331970.000000000000000,954.829833984375000
,977,636210.000000000000000,4331970.000000000000000,976.729248046875000
,999,636240.000000000000000,4331970.000000000000000,999.049560546875000
,1022,636270.000000000000000,4331970.000000000000000,1021.763183593750000
,1045,636300.000000000000000,4331970.000000000000000,1044.844482421875000
,1068,636330.000000000000000,4331970.000000000000000,1068.269653320312500
,1092,636360.000000000000000,4331970.000000000000000,1092.016479492187500
,313,633930.000000000000000,4331940.000000000000000,313.209197998046870
,285,633960.000000000000000,4331940.000000000000000,284.604980468750000
,256,633990.000000000000000,4331940.000000000000000,256.320098876953120
,228,634020.000000000000000,4331940.000000000000000,228.473190307617190
,201,634050.000000000000000,4331940.000000000000000,201.246124267578130
,175,634080.000000000000000,4331940.000000000000000,174.928558349609370
,150,634110.000000000000000,4331940.000000000000000,150.000000000000000
,124,634140.000000000000000,4331940.000000000000000,123.693168640136720
,95,634170.000000000000000,4331940.000000000000000,94.868331909179688
,67,634200.000000000000000,4331940.000000000000000,67.082038879394531
,42,634230.000000000000000,4331940.000000000000000,42.426406860351562
,30,634260.000000000000000,4331940.000000000000000,30.000000000000000
,30,634290.000000000000000,4331940.000000000000000,30.000000000000000
,30,634320.000000000000000,4331940.000000000000000,30.000000000000000
,0,634350.000000000000000,4331940.000000000000000,0.000000000000000
,0,634380.000000000000000,4331940.000000000000000,0.000000000000000
,30,634410.000000000000000,4331940.000000000000000,30.000000000000000
,42,634440.000000000000000,4331940.000000000000000,42.426406860351562
,67,634470.000000000000000,4331940.000000000000000,67.082038879394531
,85,634500.000000000000000,4331940.000000000000000,84.852813720703125
,108,634530.000000000000000,4331940.000000000000000,108.166542053222660
,134,634560.000000000000000,4331940.000000000000000,134.164077758789060
,162,634590.000000000000000,4331940.000000000000000,161.554946899414060
,180,634620.000000000000000,4331940.000000000000000,180.000000000000000
,182,634650.000000000000000,4331940.000000000000000,182.482879638671870
,190,634680.000000000000000,4331940.000000000000000,189.736663818359370
,201,634710.000000000000000,4331940.000000000000000,201.246124267578130
,216,634740.000000000000000,4331940.000000000000000,216.333084106445310
,234,634770.000000000000000,4331940.000000000000000,234.307495117187500
,255,634800.000000000000000,4331940.000000000000000,254.558441162109370
,277,634830.000000000000000,4331940.000000000000000,276.586334228515630
,297,634860.000000000000000,4331940.000000000000000,296.984863281250000
,319,634890.000000000000000,4331940.000000000000000,318.904388427734370
,339,634920.000000000000000,4331940.000000000000000,339.411254882812500
,351,634950.000000000000000,4331940.000000000000000,351.140991210937500
,342,634980.000000000000000,4331940.000000000000000,342.052612304687500
,335,635010.000000000000000,4331940.000000000000000,335.410186767578120
,331,635040.000000000000000,4331940.000000000000000,331.360839843750000
,330,635070.000000000000000,4331940.000000000000000,330.000000000000000
,331,635100.000000000000000,4331940.000000000000000,331.360839843750000
,335,635130.000000000000000,4331940.000000000000000,335.410186767578120
,342,635160.000000000000000,4331940.000000000000000,342.052612304687500
,351,635190.000000000000000,4331940.000000000000000,351.140991210937500
,362,635220.000000000000000,4331940.000000000000000,362.491394042968750
,376,635250.000000000000000,4331940.000000000000000,375.898925781250000
,390,635280.000000000000000,4331940.000000000000000,390.000000000000000
,402,635310.000000000000000,4331940.000000000000000,402.492248535156250
,417,635340.000000000000000,4331940.000000000000000,416.773315429687500
,433,635370.000000000000000,4331940.000000000000000,432.666168212890620
,450,635400.000000000000000,4331940.000000000000000,450.000000000000000
,469,635430.000000000000000,4331940.000000000000000,468.614990234375000
,484,635460.000000000000000,4331940.000000000000000,483.735473632812500
,499,635490.000000000000000,4331940.000000000000000,499.299499511718750
,516,635520.000000000000000,4331940.000000000000000,516.139526367187500
,534,635550.000000000000000,4331940.000000000000000,534.134826660156250
,551,635580.000000000000000,4331940.000000000000000,550.726806640625000
,564,635610.000000000000000,4331940.000000000000000,563.648803710937500
,577,635640.000000000000000,4331940.000000000000000,577.061523437500000
,592,635670.000000000000000,4331940.000000000000000,591.692504882812500
,607,635700.000000000000000,4331940.000000000000000,607.453674316406250
,624,635730.000000000000000,4331940.000000000000000,624.259582519531250
,642,635760.000000000000000,4331940.000000000000000,642.028015136718750
,661,635790.000000000000000,4331940.000000000000000,660.681457519531250
,680,635820.000000000000000,4331940.000000000000000,680.147033691406250
,700,635850.000000000000000,4331940.000000000000000,700.357055664062500
,721,635880.000000000000000,4331940.000000000000000,721.248901367187500
,743,635910.000000000000000,4331940.000000000000000,742.765075683593750
,764,635940.000000000000000,4331940.000000000000000,763.675354003906250
,785,635970.000000000000000,4331940.000000000000000,785.175109863281250
,806,636000.000000000000000,4331940.000000000000000,806.101745605468750
,828,636030.000000000000000,4331940.000000000000000,827.586853027343750
,849,636060.000000000000000,4331940.000000000000000,848.528137207031250
,870,636090.000000000000000,4331940.000000000000000,870.000000000000000
,891,636120.000000000000000,4331940.000000000000000,890.954528808593750
,912,636150.000000000000000,4331940.000000000000000,912.414367675781250
,934,636180.000000000000000,4331940.000000000000000,934.344665527343750
,957,636210.000000000000000,4331940.000000000000000,956.713134765625000
,979,636240.000000000000000,4331940.000000000000000,979.489685058593750
,1003,636270.000000000000000,4331940.000000000000000,1002.646484375000000
,1026,636300.000000000000000,4331940.000000000000000,1026.157836914062500
,1050,636330.000000000000000,4331940.000000000000000,1050.000000000000000
,1074,636360.000000000000000,4331940.000000000000000,1074.150878906250000
,323,633930.000000000000000,4331910.000000000000000,323.109893798828120
,295,633960.000000000000000,4331910.000000000000000,295.465728759765620
,268,633990.000000000000000,4331910.000000000000000,268.328155517578130
,242,634020.000000000000000,4331910.000000000000000,241.867736816406250
,216,634050.000000000000000,4331910.000000000000000,216.333084106445310
,190,634080.000000000000000,4331910.000000000000000,189.736663818359370
,162,634110.000000000000000,4331910.000000000000000,161.554946899414060
,134,634140.000000000000000,4331910.000000000000000,134.164077758789060
,108,634170.000000000000000,4331910.000000000000000,108.166542053222660
,85,634200.000000000000000,4331910.000000000000000,84.852813720703125
,67,634230.000000000000000,4331910.000000000000000,67.082038879394531
,60,634260.000000000000000,4331910.000000000000000,60.000000000000000
,60,634290.000000000000000,4331910.000000000000000,60.000000000000000
,42,634320.000000000000000,4331910.000000000000000,42.426406860351562
,30,634350.000000000000000,4331910.000000000000000,30.000000000000000
,0,634380.000000000000000,4331910.000000000000000,0.000000000000000
,0,634410.000000000000000,4331910.000000000000000,0.000000000000000
,30,634440.000000000000000,4331910.000000000000000,30.000000000000000
,42,634470.000000000000000,4331910.000000000000000,42.426406860351562
,67,634500.000000000000000,4331910.000000000000000,67.082038879394531
,95,634530.000000000000000,4331910.000000000000000,94.868331909179688
,124,634560.000000000000000,4331910.000000000000000,123.693168640136720
,150,634590.000000000000000,4331910.000000000000000,150.000000000000000
,150,634620.000000000000000,4331910.000000000000000,150.000000000000000
,153,634650.000000000000000,4331910.000000000000000,152.970581054687500
,162,634680.000000000000000,4331910.000000000000000,161.554946899414060
,175,634710.000000000000000,4331910.000000000000000,174.928558349609370
,192,634740.000000000000000,4331910.000000000000000,192.093734741210940
,212,634770.000000000000000,4331910.000000000000000,212.132034301757810
,234,634800.000000000000000,4331910.000000000000000,234.307495117187500
,255,634830.000000000000000,4331910.000000000000000,254.558441162109370
,277,634860.000000000000000,4331910.000000000000000,276.586334228515630
,297,634890.000000000000000,4331910.000000000000000,296.984863281250000
,319,634920.000000000000000,4331910.000000000000000,318.904388427734370
,323,634950.000000000000000,4331910.000000000000000,323.109893798828120
,313,634980.000000000000000,4331910.000000000000000,313.209197998046870
,306,635010.000000000000000,4331910.000000000000000,305.941162109375000
,301,635040.000000000000000,4331910.000000000000000,301.496276855468750
,300,635070.000000000000000,4331910.000000000000000,300.000000000000000
,301,635100.000000000000000,4331910.000000000000000,301.496276855468750
,306,635130.000000000000000,4331910.000000000000000,305.941162109375000
,313,635160.000000000000000,4331910.000000000000000,313.209197998046870
,323,635190.000000000000000,4331910.000000000000000,323.109893798828120
,335,635220.000000000000000,4331910.000000000000000,335.410186767578120
,350,635250.000000000000000,4331910.000000000000000,349.857116699218750
,362,635280.000000000000000,4331910.000000000000000,362.491394042968750
,376,635310.000000000000000,4331910.000000000000000,375.898925781250000
,391,635340.000000000000000,4331910.000000000000000,391.152130126953120
,408,635370.000000000000000,4331910.000000000000000,408.044128417968750
,426,635400.000000000000000,4331910.000000000000000,426.380126953125000
,443,635430.000000000000000,4331910.000000000000000,442.944702148437500
,458,635460.000000000000000,4331910.000000000000000,457.930114746093750
